nhl_id,ff_id,playerFullName,teamAbbrevs,positionCode,gamesPlayed,playerType,freeAgent,fantasy_points_total,fantasy_points_per_game,hits,blockedShots,realtimeTOI
8482125,8199,Alexander Holtz,VGK,R,6,Skater,1,5.8,0.967,2,3,716.66
8480990,4958,Declan Chisholm,WSH,D,5,Skater,1,5.65,1.13,3,3,856.4
8481577,,Philip Tomasino,PIT,R,4,Skater,0,5.65,1.413,5,6,727.0
8484428,,Charles Alexis Legault,CAR,D,4,Skater,0,5.5,1.375,4,4,769.75
8479193,4322,Casey DeSmith,DAL,G,2,Goalie,1,5.5,2.75,0,0,0
8480193,3017,Daniil Tarasov,FLA,G,3,Goalie,1,5.5,1.833,0,0,0
8481655,8017,Cole Schwindt,FLA,R,2,Skater,1,5.45,2.725,1,2,479.0
8480281,,Alexey Toropchenko,STL,R,4,Skater,0,5.25,1.313,8,2,588.5
8479339,,Patrik Laine,MTL,L,5,Skater,0,5.2,1.04,2,0,756.4
8480058,,Pierre-Olivier Joseph,VAN,D,6,Skater,0,5.2,0.867,3,4,742.0
8480196,7870,Jacob Bryson,BUF,D,5,Skater,1,5.15,1.03,1,4,567.6
8482861,,Vincent Iorio,SJS,D,6,Skater,0,5.15,0.858,3,6,980.0
8481641,,Joel Kiviranta,COL,L,5,Skater,0,5.1499999999999995,1.03,9,2,646.6
8482172,8253,Landon Slaggert,CHI,L,4,Skater,1,5.1499999999999995,1.287,8,2,609.25
8477380,,Jonny Brodzinski,NYR,C,4,Skater,0,4.9,1.225,0,1,535.0
8480259,,Ben Jones,MIN,C,3,Skater,0,4.8999999999999995,1.633,9,2,484.33
8477419,3232,Mason Geertsen,BUF,L,4,Skater,1,4.800000000000001,1.2,6,0,251.75
8477073,2982,Kurtis MacDermid,OTT,L,5,Skater,1,4.700000000000001,0.94,3,4,289.8
8477401,,John Hayden,SEA,C,3,Skater,0,4.5,1.5,7,2,604.66
8481560,,Arthur Kaliyev,OTT,R,2,Skater,0,4.5,2.25,0,0,636.5
8482072,,Jack Ahcan,COL,D,2,Skater,0,4.5,2.25,3,2,758.5
8482726,,Samuel Helenius,LAK,C,2,Skater,0,4.5,2.25,9,1,550.0
8475831,1983,Philipp Grubauer,SEA,G,2,Goalie,1,4.5,2.25,0,0,0
8475790,1907,Erik Gudbranson,CBJ,D,4,Skater,1,4.3500000000000005,1.088,5,1,890.5
8479442,,Troy Stecher,EDM,D,6,Skater,0,4.3500000000000005,0.725,2,3,817.33
8476389,2718,Vincent Trocheck,NYR,C,2,Skater,0,4.35,2.175,1,3,850.0
8481161,5212,Jake Christiansen,CBJ,D,6,Skater,1,4.300000000000001,0.717,4,3,637.33
8480840,,Oskar Bäck,DAL,C,1,Skater,0,4.25,4.25,0,0,508.0
8479977,4433,Kailer Yamamoto,UTA,R,5,Skater,1,4.2,0.84,2,0,714.6
8483499,,Liam Ohgren,MIN,L,5,Skater,0,4.2,0.84,6,2,550.4
8482911,,Joel Nystrom,CAR,D,4,Skater,0,4.15,1.038,2,3,1015.25
8480828,,Michael Callahan,BOS,D,3,Skater,0,4.1000000000000005,1.367,3,6,987.0
8480874,,Adam Ginning,PHI,D,5,Skater,0,4.1,0.82,4,5,920.4
8483460,8931,David Jiricek,MIN,D,8,Skater,1,3.9,0.487,1,3,771.5
8485405,,Brady Martin,NSH,C,3,Skater,0,3.8,1.267,0,2,685.0
8482447,,Leevi Meriläinen,OTT,G,2,Goalie,0,3.75,1.875,0,0,0
8476425,,Joseph LaBate,VAN,C,1,Skater,0,3.7,3.7,6,2,572.0
8479941,8740,Justin Danforth,BUF,R,4,Skater,1,3.7,0.925,3,4,702.25
8477947,3659,Sonny Milano,WSH,L,5,Skater,1,3.45,0.69,3,0,644.6
8482807,,Ethan Del Mastro,CHI,D,1,Skater,0,3.45,3.45,6,2,1055.0
8476873,,Mark Jankowski,CAR,L,5,Skater,0,3.15,0.63,1,4,605.0
8482090,,Jack Finley,TBL,C,3,Skater,0,3.15,1.05,5,0,483.33
8483500,,Noah Ostlund,BUF,C,4,Skater,0,3.1,0.775,1,3,650.25
8475762,2389,Derek Forbort,VAN,D,2,Skater,1,3.0500000000000003,1.525,2,4,836.0
8483553,,Marc Gatcomb,NYI,C,1,Skater,0,3.0500000000000003,3.05,7,0,513.0
8480891,5010,Michael Kesselring,BUF,D,2,Skater,1,3.0,1.5,2,2,984.0
8483565,8908,Nick Blankenburg,NSH,D,2,Skater,1,3.0,1.5,3,2,988.0
8476899,2774,Matt Murray,SEA,G,1,Goalie,1,3.0,3.0,0,0,0
8479398,4091,Samuel Girard,COL,D,2,Skater,1,2.9000000000000004,1.45,3,3,1128.0
8481219,,Jonathan Aspirot,BOS,D,2,Skater,0,2.8000000000000003,1.4,3,4,862.5
8478043,3474,Sam Lafferty,CHI,C,3,Skater,1,2.8,0.933,5,0,467.0
8484779,,Jett Luchanko,PHI,C,4,Skater,0,2.6500000000000004,0.663,2,3,538.0
8477996,,Juho Lammikko,NJD,C,2,Skater,0,2.5,1.25,5,0,718.0
8481564,,Ryan Johnson,BUF,D,3,Skater,0,2.4000000000000004,0.8,2,3,540.0
8478413,,Jordan Greenway,BUF,L,1,Skater,0,2.35,2.35,3,0,922.0
8482758,8564,Ville Koivunen,PIT,R,5,Skater,1,2.35,0.47,1,3,745.2
8480871,4880,Adam Boqvist,NYI,D,4,Skater,1,2.25,0.563,1,4,783.0
8483465,,Joakim Kemell,NSH,R,2,Skater,0,2.25,1.125,4,1,664.0
8481562,,Domenick Fensore,CAR,D,1,Skater,0,2.1,2.1,1,3,1162.0
8475461,,Andrew Agozzino,UTA,L,2,Skater,0,2.0,1.0,4,1,368.0
8482178,,Ian Moore,ANA,D,3,Skater,0,1.9499999999999997,0.65,1,1,727.0
8484305,,Zach Metsa,BUF,D,4,Skater,0,1.85,0.463,1,2,529.25
8480045,4477,Ukko-Pekka Luukkonen,BUF,G,1,Goalie,0,1.75,1.75,0,0,0
8476958,2840,Jaccob Slavin,CAR,D,2,Skater,1,1.7000000000000002,0.85,0,3,1112.0
8482131,,Donovan Sebrango,OTT,D,2,Skater,0,1.65,0.825,1,0,913.5
8478424,,Jansen Harkins,ANA,C,1,Skater,0,1.6,1.6,3,1,395.0
8482749,,Joshua Roy,MTL,R,1,Skater,0,1.6,1.6,4,0,478.0
8485385,,Braeden Cootes,VAN,C,3,Skater,0,1.6,0.533,3,1,646.66
8478396,3771,Noah Hanifin,VGK,D,1,Skater,0,1.55,1.55,2,0,1440.0
8480831,,Alec Regula,EDM,D,2,Skater,0,1.55,0.775,0,2,953.5
8484240,9283,Tom Willander,VAN,D,2,Skater,1,1.5499999999999998,0.775,1,1,954.5
8476525,2953,Colin Miller,WPG,D,2,Skater,1,1.4500000000000002,0.725,1,1,576.5
8482496,8372,Nils Aman,VAN,C,2,Skater,1,1.4500000000000002,0.725,2,1,519.5
8480064,5183,Josh Norris,BUF,C,1,Skater,0,1.4,1.4,1,0,1131.0
8483429,,Seamus Casey,NJD,D,2,Skater,0,1.4,0.7,0,1,1080.5
8474149,,Evgenii Dadonov,NJD,L,1,Skater,0,1.3,1.3,0,2,572.0
8478476,,Kyle Capobianco,DAL,D,2,Skater,0,1.3,0.65,1,0,369.0
8479772,,Zack MacEwen,NJD,R,1,Skater,0,1.3,1.3,1,1,432.0
8475795,2041,Dylan McIlrath,WSH,D,1,Skater,1,1.2000000000000002,1.2,3,0,845.0
8476907,2904,Mackenzie MacEachern,VAN,L,1,Skater,1,1.2000000000000002,1.2,2,1,738.0
8483503,8918,Owen Pickering,PIT,D,2,Skater,1,1.2000000000000002,0.6,1,2,797.5
8484221,9280,Calum Ritchie,NYI,C,1,Skater,1,1.2000000000000002,1.2,0,1,977.0
8479393,,Noah Gregor,FLA,L,1,Skater,0,1.15,1.15,1,0,455.0
8482516,,Matthew Kessel,STL,D,3,Skater,0,1.05,0.35,0,1,533.0
8482747,,Brennan Othmann,NYR,L,1,Skater,0,1.05,1.05,2,0,751.0
8483471,8924,Brad Lambert,WPG,C,2,Skater,1,0.9,0.45,0,1,538.5
8484164,9278,Dalibor Dvorsky,STL,R,1,Skater,1,0.9,0.9,0,1,996.0
8482624,,Daniil Miromanov,CGY,D,1,Skater,0,0.8,0.8,0,2,1069.0
8483452,,Hunter Haight,MIN,C,2,Skater,0,0.8,0.4,2,0,562.0
8475179,658,Dmitry Kulikov,FLA,D,2,Skater,1,0.65,0.325,1,0,646.5
8482126,,Emil Andrae,PHI,D,2,Skater,0,0.65,0.325,1,0,764.0
8483424,,Owen Beck,MTL,C,2,Skater,0,0.65,0.325,0,1,501.5
8481020,5002,Justus Annunen,NSH,G,2,Goalie,1,0.5,0.25,0,0,0
8480825,,Patrick Giles,SJS,R,1,Skater,0,0.4,0.4,0,1,610.0
8477541,,Dakota Mermis,TOR,D,1,Skater,0,0.25,0.25,0,0,792.0
8479421,,Jacob Moverare,LAK,D,1,Skater,0,0.0,0.0,0,0,193.0
8480981,4995,Joel Hofer,STL,G,4,Goalie,1,-0.75,-0.188,0,0,0
